cpu_usage,memory_usage,requests_per_sec,latency_ms,failure_label
17.64,39.78,283.45,78.08,0
39.26,50.93,231.69,77.9,0
31.35,41.67,233.26,40.52,0
99.41,98.86,44.0,673.81,1
24.19,29.8,62.67,93.32,0
63.48,40.6,221.07,36.17,0
15.32,53.4,288.27,22.01,0
58.53,32.73,215.54,62.2,0
24.25,40.05,239.81,96.84,0
63.5,27.56,114.94,87.07,0
29.97,32.96,109.79,50.09,0
27.69,57.74,201.8,36.28,0
48.72,54.53,157.99,27.6,0
13.22,25.52,270.31,76.29,0
48.85,41.56,72.9,58.09,0
84.36,72.83,469.29,341.76,1
89.79,97.81,11.33,665.44,1
13.85,30.48,131.19,26.56,0
60.2,45.49,98.16,41.48,0
90.67,99.91,5.78,547.33,1
15.21,50.86,287.6,61.89,0
40.19,47.46,284.57,68.41,0
63.6,33.84,54.47,71.57,0
72.52,60.79,442.93,193.22,1
33.46,20.94,71.31,62.73,0
35.21,21.18,230.85,78.38,0
64.1,25.09,233.75,93.64,0
29.3,25.0,213.72,37.48,0
30.58,39.91,157.35,78.87,0
54.82,55.65,278.36,79.08,0
49.9,58.83,126.37,30.1,0
34.19,59.5,263.03,40.49,0
11.38,44.88,133.22,15.58,0
50.89,45.04,101.24,77.21,0
18.19,29.4,189.58,50.86,0
32.54,26.76,285.05,79.33,0
16.94,38.35,288.18,48.51,0
94.11,96.95,36.66,593.71,1
48.43,36.01,88.16,26.05,0
99.48,92.43,24.89,898.89,1
79.72,81.41,403.91,305.89,1
55.64,46.5,194.55,69.32,0
12.01,59.0,77.21,58.37,0
36.59,32.05,86.39,35.0,0
87.86,67.69,411.45,254.82,1
30.81,26.09,77.62,22.38,0
33.81,30.11,234.56,45.28,0
41.62,26.88,292.47,71.09,0
25.57,52.73,241.6,23.59,0
37.12,27.82,187.61,60.15,0
10.14,46.75,108.38,34.15,0
53.39,40.02,266.0,83.53,0
39.05,31.09,250.34,60.63,0
92.86,97.32,5.82,823.37,1
64.61,27.27,90.25,89.64,0
46.11,31.16,250.54,30.85,0
72.61,70.04,412.19,335.99,1
10.23,57.84,174.17,23.54,0
57.98,35.4,296.86,32.22,0
48.44,24.2,161.68,85.39,0
60.18,21.98,72.37,38.46,0
74.62,82.97,444.97,179.19,1
47.94,49.9,197.42,54.66,0
32.82,51.23,76.24,68.58,0
61.0,50.42,284.98,73.12,0
51.32,22.04,176.83,23.37,0
56.5,45.45,255.37,42.94,0
10.52,24.82,101.51,52.19,0
39.16,48.25,55.66,93.42,0
47.18,53.48,180.65,15.29,0
35.74,50.42,228.76,54.78,0
72.33,60.69,488.05,177.77,1
63.68,26.19,273.44,72.53,0
82.94,84.7,400.26,272.6,1
20.89,33.55,106.67,53.03,0
57.48,55.99,51.74,82.85,0
47.06,48.65,141.58,44.91,0
81.01,60.37,480.27,317.28,1
53.91,25.4,269.08,96.94,0
55.33,35.63,59.51,99.43,0
51.99,42.06,261.73,37.06,0
11.1,52.03,220.56,45.3,0
47.96,29.84,262.43,92.72,0
51.17,55.1,85.51,42.36,0
56.13,55.79,255.86,48.01,0
61.03,28.7,140.99,98.23,0
95.79,95.34,45.18,478.27,1
48.65,47.79,205.0,88.58,0
25.87,54.21,175.85,33.73,0
60.21,49.54,200.17,83.81,0
27.4,29.15,86.84,46.31,0
36.19,34.59,251.89,61.75,0
25.99,48.52,111.27,71.76,0
88.98,65.82,459.99,173.37,1
55.11,55.22,119.03,57.39,0
64.65,39.62,255.07,64.74,0
62.75,32.8,111.7,43.64,0
60.29,24.45,186.5,21.49,0
37.1,52.29,83.5,65.34,0
37.38,23.94,140.57,28.15,0
84.07,79.06,512.42,265.46,1
31.08,26.14,246.69,51.99,0
64.49,50.87,155.71,54.32,0
29.7,37.66,56.83,32.3,0
35.51,34.47,251.38,79.15,0
64.72,50.11,170.29,76.43,0
36.77,32.28,107.07,16.36,0
34.33,52.85,260.13,57.78,0
35.25,27.24,62.45,62.82,0
52.38,35.78,182.02,98.41,0
74.09,72.9,410.05,161.42,1
23.79,20.41,213.18,47.07,0
36.3,22.7,258.71,32.55,0
49.96,58.68,150.22,50.49,0
43.21,28.72,182.25,76.37,0
43.41,36.26,217.96,17.57,0
60.52,40.93,148.35,72.75,0
48.17,51.21,244.36,37.08,0
11.4,40.99,258.56,80.62,0
41.77,49.69,289.25,42.83,0
79.44,66.43,351.77,197.96,1
27.69,38.01,234.19,57.52,0
81.0,68.48,400.94,259.08,1
48.75,21.1,257.79,59.79,0
19.95,28.4,150.61,86.17,0
21.34,22.39,94.02,95.21,0
15.68,50.46,258.98,85.56,0
36.96,44.27,292.18,24.06,0
52.87,26.3,270.76,46.62,0
56.04,36.17,188.36,17.75,0
15.7,36.99,194.65,32.62,0
73.94,60.74,386.04,253.3,1
94.82,90.99,9.3,889.65,1
47.32,30.75,257.21,20.15,0
57.76,38.02,270.88,79.56,0
87.74,62.01,534.77,261.41,1
58.85,47.41,285.34,39.75,0
20.16,53.41,95.88,92.93,0
22.31,24.53,252.08,28.59,0
34.4,59.16,278.97,15.45,0
40.96,49.66,239.06,42.63,0
58.45,44.63,203.19,98.86,0
48.44,28.76,201.18,25.81,0
64.52,39.73,185.23,22.4,0
72.59,69.69,419.61,161.94,1
94.76,88.58,10.64,615.22,1
31.73,33.25,92.91,88.36,0
26.7,59.09,197.03,37.51,0
42.25,20.94,230.7,57.98,0
26.57,20.11,237.05,99.47,0
56.56,20.87,61.15,15.87,0
15.68,58.39,261.11,65.58,0
52.44,56.16,244.16,95.28,0
75.24,60.81,401.81,293.11,1
22.38,55.95,137.12,31.36,0
10.36,26.71,139.38,18.46,0
59.82,52.21,136.01,97.74,0
58.66,29.05,134.41,42.93,0
59.36,29.04,151.21,57.86,0
40.81,47.81,102.04,31.46,0
20.6,26.49,262.45,48.5,0
33.47,20.29,184.35,44.48,0
39.61,45.8,80.61,85.69,0
51.4,23.62,269.93,19.89,0
51.32,35.71,276.92,67.0,0
62.33,24.72,110.68,57.2,0
36.46,32.36,142.92,28.6,0
78.45,74.88,523.39,310.23,1
59.59,33.68,296.5,23.31,0
31.75,23.04,107.27,55.94,0
32.04,57.77,263.74,38.3,0
46.73,40.35,279.45,36.41,0
59.81,48.05,272.59,51.19,0
52.15,21.06,192.77,28.46,0
39.32,30.74,268.64,37.99,0
48.78,22.51,222.77,88.11,0
27.48,30.84,229.95,26.86,0
15.78,29.51,260.33,58.98,0
60.45,38.44,84.91,54.62,0
92.49,94.82,43.7,476.66,1
39.99,48.33,113.59,82.82,0
61.25,51.65,197.68,77.56,0
91.63,90.85,27.17,615.71,1
55.62,27.93,102.24,34.93,0
42.43,42.33,138.57,45.43,0
13.14,33.61,229.1,71.57,0
91.3,97.67,20.01,651.73,1
50.44,41.22,257.39,61.03,0
91.85,88.74,40.72,467.49,1
10.99,40.32,149.47,25.65,0
19.26,32.21,104.18,81.31,0
86.22,62.0,467.12,192.19,1
20.1,34.01,238.75,60.33,0
53.77,57.35,151.43,79.34,0
93.37,91.05,13.49,780.24,1
84.21,62.27,539.15,348.23,1
25.04,31.5,193.35,65.49,0
43.3,46.2,148.6,85.68,0
17.39,35.94,115.57,85.64,0
56.15,58.51,140.33,31.51,0
55.98,45.88,54.69,34.69,0
50.55,23.38,104.9,46.51,0
44.06,25.38,124.47,54.41,0
42.55,35.29,51.45,18.98,0
99.18,82.87,26.86,418.64,1
32.01,56.94,237.09,85.63,0
63.66,54.81,147.73,33.56,0
61.67,20.41,193.11,34.4,0
24.93,23.61,256.54,71.02,0
84.81,65.14,523.47,199.56,1
10.68,57.47,204.3,39.06,0
33.94,25.49,100.01,23.43,0
59.5,31.51,278.85,31.71,0
35.84,55.79,180.84,55.51,0
60.52,21.27,264.66,32.72,0
26.08,44.95,61.25,38.58,0
13.82,33.11,135.05,58.49,0
64.89,53.44,173.6,67.32,0
26.49,27.31,270.55,39.4,0
26.92,50.86,69.44,57.18,0
28.99,51.24,249.03,57.58,0
24.05,42.81,299.36,29.07,0
87.0,69.24,395.08,360.52,1
40.77,21.66,222.05,29.7,0
50.37,30.65,213.21,98.24,0
28.64,40.03,134.3,90.28,0
61.9,26.98,147.7,38.67,0
42.45,20.64,249.52,64.43,0
39.35,30.47,156.84,40.9,0
44.93,49.48,123.4,53.73,0
94.27,85.52,25.57,598.09,1
39.82,38.05,212.96,87.77,0
75.64,70.35,443.47,319.86,1
22.86,42.14,252.28,97.0,0
46.25,55.29,71.78,46.69,0
43.49,21.34,64.95,53.49,0
73.67,81.08,352.22,279.26,1
48.36,45.99,259.41,47.73,0
22.99,36.48,270.58,17.83,0
75.01,66.2,403.4,256.2,1
21.62,35.85,211.15,71.6,0
32.25,48.03,271.92,25.22,0
74.03,64.59,432.06,364.41,1
84.13,79.4,472.86,342.77,1
45.59,37.24,104.51,79.59,0
54.46,21.87,167.68,32.45,0
26.76,52.53,224.09,73.96,0
81.08,72.04,429.96,335.47,1
64.68,32.91,55.48,72.01,0
17.59,53.14,223.62,19.99,0
40.86,50.6,241.21,61.33,0
49.78,21.19,147.69,30.88,0
13.84,50.52,194.47,96.78,0
70.33,64.79,511.92,295.34,1
37.99,44.63,218.23,63.17,0
18.79,24.8,88.48,74.71,0
97.23,95.45,15.5,445.22,1
60.71,41.36,255.59,41.18,0
32.29,31.68,57.55,76.03,0
47.78,46.59,293.12,22.4,0
62.67,32.1,297.39,66.13,0
25.53,51.0,202.62,50.58,0
30.92,27.19,204.23,84.66,0
10.11,30.34,201.81,28.8,0
90.78,98.25,38.41,538.97,1
54.64,47.89,245.7,73.97,0
14.14,48.99,77.91,55.08,0
70.12,75.85,540.77,217.77,1
16.26,55.32,181.93,88.41,0
60.66,24.12,212.62,36.47,0
60.66,46.33,275.31,70.59,0
10.08,57.58,243.68,24.73,0
42.95,26.24,207.7,18.62,0
74.48,72.83,457.88,279.4,1
91.14,61.64,381.87,187.56,1
62.02,42.01,212.82,80.48,0
56.33,33.05,286.63,71.14,0
18.1,40.31,194.86,43.8,0
45.29,38.68,118.9,21.4,0
33.26,43.69,78.08,65.99,0
88.89,64.29,444.45,247.98,1
11.82,25.34,54.19,68.12,0
44.96,52.18,298.57,50.81,0
58.53,31.22,104.59,83.26,0
45.8,45.68,133.5,59.36,0
36.65,20.23,94.66,77.54,0
46.41,46.31,124.56,70.9,0
32.43,20.74,72.51,93.71,0
93.5,84.97,13.22,854.74,1
32.28,52.65,226.05,36.24,0
51.86,20.03,279.57,39.96,0
17.31,50.59,222.43,18.57,0
48.41,37.0,175.31,21.73,0
34.18,34.69,285.41,72.77,0
98.48,96.54,17.24,838.59,1
18.08,34.09,229.21,53.4,0
38.48,31.06,228.08,49.94,0
99.53,84.62,6.73,601.62,1
52.65,58.81,151.94,64.75,0
41.98,42.68,171.15,92.47,0
89.91,63.37,360.1,214.14,1
31.28,26.63,152.68,67.69,0
32.93,22.91,163.43,94.17,0
19.73,55.7,144.24,98.75,0
90.86,76.43,380.86,378.7,1
62.32,41.93,103.83,78.88,0
57.58,35.99,178.69,75.36,0
20.3,56.65,158.46,40.59,0
38.89,21.95,286.88,83.64,0
87.89,62.39,390.03,281.97,1
52.04,23.39,297.76,49.21,0
59.32,31.58,62.42,98.21,0
61.15,25.87,204.23,78.49,0
53.58,49.65,215.33,87.5,0
86.08,74.1,393.55,179.55,1
54.63,39.83,88.08,69.02,0
17.28,43.66,185.04,69.78,0
31.11,26.39,246.48,94.88,0
59.97,33.18,292.41,70.16,0
20.05,33.47,108.03,63.47,0
33.46,44.35,250.1,67.9,0
59.82,36.03,278.84,63.31,0
97.32,98.42,49.05,416.98,1
92.44,90.68,44.57,442.59,1
23.53,57.41,162.14,49.72,0
38.94,42.87,294.54,28.0,0
60.34,45.68,242.81,87.21,0
23.63,57.58,172.69,25.24,0
22.4,22.9,98.54,71.14,0
32.26,20.51,174.05,57.15,0
14.03,59.62,137.4,34.19,0
41.66,46.53,291.5,27.46,0
44.21,53.43,199.41,21.03,0
36.64,28.4,60.08,40.35,0
26.17,59.85,118.77,53.13,0
10.0,30.84,157.81,52.73,0
92.99,82.57,15.15,893.22,1
89.47,77.3,444.09,230.34,1
43.46,51.46,207.47,98.08,0
56.93,59.0,72.46,74.08,0
90.0,90.76,20.62,533.99,1
63.44,21.48,253.49,62.46,0
10.08,33.85,235.5,76.96,0
27.65,53.41,115.14,76.06,0
46.8,29.96,216.6,93.36,0
37.05,38.91,62.64,15.96,0
55.59,20.5,127.87,90.89,0
25.2,20.73,240.28,66.36,0
40.03,27.13,251.07,17.05,0
31.04,50.76,241.8,77.77,0
38.26,56.61,186.0,48.94,0
83.82,77.33,354.21,261.2,1
18.34,32.87,202.02,43.73,0
92.59,93.84,36.92,503.32,1
23.02,48.83,83.04,19.72,0
64.2,32.0,262.5,57.77,0
12.94,50.74,158.0,18.62,0
43.28,39.32,292.21,65.71,0
47.37,24.7,224.82,22.88,0
55.23,45.17,294.77,88.58,0
20.98,54.25,86.31,48.13,0
28.44,31.03,134.63,19.0,0
31.96,27.46,79.83,65.49,0
26.24,38.19,220.94,98.96,0
27.24,44.02,167.6,15.6,0
25.0,48.45,124.07,76.74,0
88.68,90.64,45.13,786.29,1
89.7,62.0,500.14,222.32,1
55.26,42.89,232.3,64.01,0
53.6,52.16,299.45,26.24,0
23.65,48.12,194.05,93.44,0
63.69,25.51,146.09,77.89,0
17.14,39.45,188.88,53.12,0
31.35,36.05,132.66,84.07,0
12.28,35.83,158.49,15.71,0
50.2,55.48,71.93,68.83,0
10.44,41.8,80.17,88.06,0
42.58,59.54,64.68,77.97,0
17.87,25.41,202.08,43.81,0
52.21,38.4,142.76,54.74,0
22.72,24.48,212.32,30.87,0
12.72,48.66,157.6,26.31,0
92.19,96.29,27.18,547.64,1
54.62,59.26,197.63,26.65,0
51.09,58.51,120.38,39.25,0
38.26,24.97,54.07,62.69,0
42.74,33.91,137.6,32.97,0
88.6,79.05,429.63,251.54,1
83.14,77.15,379.88,273.33,1
27.32,36.3,53.02,97.41,0
54.6,53.61,127.4,50.96,0
26.3,54.55,88.57,50.84,0
70.35,64.92,509.96,165.72,1
11.49,34.98,99.76,15.37,0
47.37,45.39,72.54,57.25,0
33.28,33.87,160.01,20.26,0
24.06,23.0,111.32,42.74,0
24.59,48.39,292.16,77.21,0
15.34,52.47,223.6,98.94,0
12.99,48.91,80.78,94.35,0
45.36,40.99,193.89,48.82,0
99.24,96.95,23.21,507.4,1
58.68,42.15,98.7,42.39,0
24.51,46.82,165.0,61.49,0
47.77,21.97,96.43,35.65,0
36.3,38.96,232.76,61.08,0
10.33,45.7,190.92,28.94,0
33.79,29.68,97.41,84.48,0
43.2,39.16,246.53,26.33,0
57.33,31.56,59.98,88.83,0
77.09,79.08,513.1,383.69,1
80.12,75.43,468.75,196.71,1
36.04,29.47,283.26,28.55,0
57.71,46.07,61.68,35.26,0
41.64,30.05,297.89,20.55,0
22.54,51.94,179.07,39.93,0
26.33,46.39,201.16,59.65,0
70.2,76.82,416.28,230.27,1
56.35,47.6,81.71,48.07,0
79.74,70.91,487.95,305.58,1
62.77,24.97,50.95,85.75,0
64.16,28.54,88.68,80.74,0
44.4,51.16,278.4,56.88,0
22.01,57.57,153.54,76.71,0
11.86,35.94,282.14,77.06,0
54.15,20.14,189.63,19.45,0
11.9,44.57,92.37,57.79,0
44.66,23.39,256.02,69.43,0
26.36,22.15,274.45,37.97,0
57.77,38.93,239.65,58.04,0
33.11,34.85,281.5,86.56,0
18.79,53.71,111.28,49.41,0
46.43,34.27,261.74,83.81,0
62.54,30.49,152.91,21.03,0
24.7,43.8,211.42,32.75,0
21.97,43.48,242.52,72.75,0
56.13,48.32,260.53,65.84,0
42.93,48.24,156.81,65.09,0
27.32,32.54,266.69,65.76,0
21.41,52.94,243.77,52.1,0
17.25,28.9,197.62,90.92,0
15.55,48.74,196.43,94.44,0
45.8,46.42,277.56,43.01,0
61.3,29.12,54.07,74.48,0
34.77,49.65,296.93,89.43,0
20.62,43.66,182.76,92.81,0
76.6,80.67,535.83,190.4,1
35.36,40.16,172.92,87.02,0
38.95,56.36,82.19,53.27,0
45.69,22.31,214.32,97.67,0
31.34,21.98,224.38,98.93,0
49.78,43.02,142.52,41.01,0
41.62,41.46,267.46,38.04,0
47.37,40.61,221.67,68.0,0
53.82,27.71,219.57,35.52,0
44.15,56.73,88.54,48.57,0
56.17,22.37,270.01,50.46,0
17.28,23.96,130.66,91.57,0
47.64,36.25,119.45,57.44,0
90.83,68.06,500.32,239.62,1
15.49,58.64,113.69,51.63,0
12.88,40.95,134.39,81.89,0
39.2,25.31,220.82,45.38,0
29.41,33.0,88.48,90.8,0
75.72,79.25,467.75,268.08,1
17.9,53.92,100.43,59.99,0
91.96,60.42,505.11,359.12,1
57.7,49.21,163.16,96.46,0
12.51,44.89,252.47,37.76,0
81.28,70.28,384.67,349.33,1
12.67,44.46,183.67,17.58,0
58.0,49.87,103.15,71.78,0
52.36,45.52,255.92,55.43,0
56.45,52.85,193.96,56.39,0
28.51,26.11,117.18,32.83,0
24.87,20.53,129.44,18.59,0
51.44,35.11,222.83,40.43,0
64.1,42.92,174.57,69.33,0
23.82,20.75,134.2,85.41,0
12.48,46.31,158.05,29.33,0
24.86,46.03,252.19,18.77,0
14.95,56.45,200.12,79.83,0
25.42,53.66,54.39,31.25,0
12.25,23.85,236.03,71.52,0
39.29,38.41,202.42,96.23,0
26.98,40.54,156.34,37.72,0
81.5,63.97,350.74,280.5,1
56.15,32.8,210.35,89.27,0
54.33,31.06,192.64,28.53,0
22.09,58.84,157.34,77.63,0
40.17,48.66,239.19,29.09,0
36.43,57.12,102.45,87.19,0
48.49,35.36,95.45,65.18,0
45.32,47.26,142.88,98.45,0
59.14,50.57,167.18,57.56,0
18.07,35.26,140.45,43.89,0
44.26,43.75,55.85,50.73,0
17.34,49.0,105.02,55.27,0
37.64,43.17,295.17,90.13,0
47.36,42.93,58.98,84.07,0
33.56,52.96,268.23,75.73,0
34.64,46.84,188.05,83.84,0
94.97,94.07,8.18,795.53,1
27.27,28.1,181.21,99.05,0
81.98,75.61,357.96,263.11,1
38.28,34.11,66.2,57.0,0
41.96,34.78,296.89,79.78,0
19.22,53.07,102.52,37.4,0
32.61,41.0,265.31,96.56,0
31.92,26.04,198.42,72.91,0
61.46,51.45,200.66,68.72,0
14.85,55.14,186.71,28.15,0
53.4,40.92,146.74,70.73,0
38.09,25.35,252.11,70.15,0
60.35,35.52,240.11,97.09,0
16.51,38.19,82.99,55.89,0
40.52,35.5,201.67,34.63,0
48.85,46.51,262.38,71.22,0
34.98,21.85,228.46,18.76,0
35.31,44.57,265.56,81.55,0
91.92,64.78,420.86,261.52,1
34.32,49.59,241.49,86.39,0
58.39,24.01,132.32,68.73,0
52.22,37.6,276.27,45.39,0
38.86,44.71,218.88,77.83,0
49.1,31.21,61.18,46.25,0
21.51,58.87,127.84,41.23,0
12.83,56.79,75.6,27.95,0
45.65,32.91,62.3,49.05,0
89.37,92.56,22.71,867.2,1
14.11,21.5,209.72,89.66,0
34.55,22.14,270.62,34.73,0
97.65,92.55,21.07,656.19,1
63.7,42.98,123.36,92.77,0
97.83,88.47,43.53,876.89,1
13.65,28.72,83.68,42.14,0
37.42,46.48,267.15,45.18,0
78.05,77.66,382.03,377.5,1
46.44,29.34,177.26,96.75,0
21.46,21.51,191.23,22.54,0
60.7,46.48,210.63,99.65,0
19.63,23.62,263.63,77.59,0
29.08,49.55,184.39,64.56,0
11.32,38.66,101.83,39.79,0
35.9,30.18,94.17,25.4,0
41.48,41.79,212.58,93.33,0
50.74,56.93,202.44,51.1,0
28.52,57.93,274.39,21.54,0
32.25,42.07,211.38,95.14,0
72.18,79.69,409.97,218.36,1
48.45,22.34,197.7,84.47,0
36.78,37.99,56.46,99.68,0
49.54,25.01,151.27,71.48,0
99.65,95.41,6.29,475.78,1
95.61,99.38,38.71,687.57,1
31.15,52.77,79.14,90.71,0
34.88,24.92,236.56,99.15,0
62.39,20.06,299.35,78.46,0
76.11,80.28,534.34,183.61,1
17.04,47.2,294.71,37.84,0
12.18,55.99,102.19,52.21,0
22.14,36.84,139.52,77.93,0
57.53,44.57,131.85,69.03,0
32.2,30.97,56.73,28.96,0
57.21,22.51,126.01,48.61,0
58.49,25.6,252.25,84.15,0
31.11,39.58,82.06,33.55,0
53.03,34.27,276.15,47.42,0
28.42,43.31,89.49,30.53,0
30.66,55.23,252.97,40.38,0
21.9,54.33,248.2,84.22,0
63.5,49.72,133.63,20.4,0
21.46,57.47,292.14,81.26,0
75.63,73.73,446.22,195.14,1
75.03,60.02,443.76,210.3,1
23.9,34.45,144.49,77.81,0
47.77,31.7,257.36,27.65,0
24.34,51.27,164.5,58.95,0
27.42,22.54,268.71,15.69,0
27.72,29.75,173.89,52.01,0
20.69,47.93,251.1,57.67,0
49.77,41.44,291.26,22.29,0
14.64,23.68,66.23,34.45,0
32.69,45.25,286.32,16.26,0
14.27,38.24,61.33,72.07,0
27.6,32.05,132.67,53.6,0
45.33,46.07,50.57,88.42,0
46.11,29.78,252.16,21.13,0
73.94,78.58,352.45,158.31,1
12.98,58.36,157.93,43.5,0
61.83,56.4,54.72,42.75,0
19.25,49.64,73.96,82.0,0
32.49,21.47,128.76,36.77,0
41.15,20.76,295.78,49.15,0
74.53,78.5,378.13,183.92,1
12.05,59.65,108.03,98.07,0
46.57,21.89,144.45,70.68,0
46.48,44.56,61.59,21.42,0
24.08,32.27,105.91,23.59,0
19.59,27.26,144.71,97.69,0
18.71,49.32,113.54,85.75,0
25.58,25.05,126.07,57.55,0
54.23,44.38,157.05,15.42,0
38.16,37.18,116.91,78.36,0
42.08,34.26,159.32,53.57,0
44.38,54.68,110.63,71.26,0
44.38,27.09,167.97,34.72,0
52.59,33.38,94.39,47.61,0
92.45,86.65,43.12,533.76,1
31.45,26.31,246.88,89.15,0
44.08,36.66,125.04,37.66,0
30.32,29.97,262.25,74.33,0
58.3,51.1,287.24,93.52,0
49.58,46.68,134.52,62.7,0
48.48,36.31,240.47,89.86,0
58.85,49.92,88.52,32.22,0
86.61,69.71,534.76,187.68,1
36.12,26.27,164.42,69.81,0
90.92,78.62,459.41,206.15,1
61.71,31.46,187.13,57.52,0
46.78,21.05,246.2,48.43,0
26.28,38.82,209.73,67.35,0
51.74,51.49,69.29,23.18,0
84.82,72.5,370.3,374.23,1
20.82,38.48,57.31,16.97,0
36.07,35.18,167.88,29.11,0
10.22,23.82,184.08,51.01,0
40.46,48.46,188.98,26.89,0
41.56,24.71,294.8,98.22,0
20.81,50.73,245.75,52.57,0
45.33,53.53,237.17,99.28,0
31.37,48.1,136.12,49.46,0
74.21,62.72,377.74,382.69,1
82.95,82.48,352.27,248.85,1
37.81,46.6,298.37,24.34,0
48.64,35.33,123.03,54.11,0
34.83,46.89,152.92,90.57,0
28.08,44.0,58.22,96.25,0
29.24,50.93,56.88,49.11,0
41.22,30.88,196.28,79.72,0
22.45,30.89,117.97,55.48,0
55.83,46.27,101.28,73.28,0
15.52,21.82,190.84,82.76,0
50.06,58.2,266.24,56.96,0
14.07,30.04,186.1,23.82,0
25.56,46.18,197.58,70.9,0
12.62,32.46,274.74,28.73,0
73.31,74.05,526.34,363.3,1
78.89,73.61,356.6,391.2,1
83.25,66.16,378.88,388.69,1
24.18,55.81,283.63,40.7,0
18.58,22.4,129.81,21.35,0
36.29,59.37,74.04,86.17,0
72.19,83.02,426.43,169.96,1
15.44,48.08,71.6,57.12,0
17.44,48.22,195.74,41.3,0
10.89,25.41,276.55,71.87,0
63.39,40.83,250.75,22.5,0
17.29,41.34,262.77,40.42,0
36.65,47.89,243.15,66.64,0
93.72,90.2,27.09,547.28,1
43.29,29.55,247.15,21.77,0
80.98,75.37,372.24,396.47,1
41.77,31.45,112.38,27.9,0
58.23,23.05,109.37,93.21,0
12.83,43.87,158.34,71.26,0
32.36,30.13,136.1,29.21,0
51.67,39.87,127.97,21.38,0
29.98,39.46,252.18,94.41,0
39.85,48.19,118.98,59.69,0
79.37,75.11,451.34,395.49,1
63.96,21.23,76.49,99.18,0
28.74,38.06,284.77,92.95,0
30.02,40.19,271.63,87.4,0
45.1,23.46,89.02,49.36,0
29.89,34.68,114.75,89.29,0
46.48,23.32,264.76,70.58,0
56.14,20.2,254.6,58.29,0
93.05,83.6,6.82,750.22,1
54.44,55.08,50.86,69.24,0
32.5,43.98,218.08,99.0,0
15.52,25.42,85.18,55.1,0
37.58,24.45,137.79,82.38,0
22.62,42.09,95.25,62.27,0
39.48,38.84,266.58,59.71,0
43.33,43.82,57.99,38.2,0
51.32,30.72,201.33,24.84,0
53.0,48.18,284.0,44.5,0
56.91,50.97,98.56,97.21,0
90.41,64.12,478.63,298.01,1
70.17,83.24,407.85,309.89,1
77.91,72.23,546.11,299.7,1
23.21,25.11,185.11,87.38,0
26.51,44.88,277.51,75.55,0
26.57,44.53,267.9,25.73,0
51.85,23.82,213.95,39.47,0
53.99,31.51,270.95,25.96,0
14.68,40.4,188.87,66.87,0
22.21,33.77,295.33,62.54,0
11.37,59.82,166.16,64.74,0
18.02,28.88,215.16,76.66,0
23.78,56.71,109.89,76.24,0
10.76,52.57,188.14,96.41,0
87.25,74.81,411.21,342.04,1
25.3,43.04,234.14,85.9,0
33.65,45.51,222.37,45.54,0
43.43,41.73,53.69,20.67,0
28.24,38.39,108.38,79.27,0
59.15,23.32,129.59,52.75,0
22.25,46.56,67.28,64.96,0
17.7,28.8,55.12,38.83,0
31.92,44.55,210.04,87.15,0
26.57,50.95,174.72,92.3,0
58.2,20.37,120.5,30.66,0
59.55,26.96,125.37,15.41,0
14.4,48.38,126.95,76.21,0
61.83,35.93,77.0,60.44,0
25.5,58.27,282.04,47.65,0
40.97,35.15,90.54,28.99,0
23.15,50.52,105.41,27.27,0
47.16,31.64,95.32,33.89,0
45.2,56.86,84.82,47.88,0
11.11,53.13,201.28,48.35,0
85.18,75.0,438.52,174.8,1
18.63,25.55,82.76,40.67,0
39.79,50.76,276.29,45.53,0
19.69,36.24,201.03,55.36,0
88.06,84.43,10.68,577.48,1
21.85,53.56,196.59,57.51,0
52.91,52.85,51.9,27.85,0
46.93,21.95,194.11,69.65,0
44.04,39.58,171.8,66.31,0
45.54,27.35,195.44,44.04,0
18.04,53.67,144.14,76.03,0
37.07,40.56,142.12,97.44,0
49.99,43.17,205.41,91.37,0
25.71,51.19,231.74,98.08,0
22.89,58.49,212.72,54.84,0
81.76,61.89,416.3,222.41,1
56.08,37.76,245.59,25.05,0
51.63,27.83,203.57,92.56,0
84.74,84.35,435.58,255.18,1
13.21,27.07,167.73,91.19,0
16.88,51.35,90.03,22.36,0
27.66,41.9,151.69,21.31,0
13.29,25.28,67.31,24.68,0
40.09,57.09,56.01,68.48,0
33.52,33.41,83.87,31.87,0
39.65,43.43,67.9,26.74,0
38.42,31.38,178.16,50.2,0
71.84,67.15,380.44,227.89,1
11.59,49.86,163.39,43.62,0
82.54,73.45,531.57,187.13,1
48.35,28.29,114.91,44.29,0
37.62,35.2,203.15,25.78,0
63.04,48.54,75.82,71.02,0
47.57,36.51,192.53,90.0,0
21.57,40.95,60.31,23.36,0
57.89,52.58,250.96,28.91,0
26.11,37.24,266.45,89.53,0
78.11,80.14,447.57,398.36,1
29.0,58.49,277.4,56.57,0
47.0,32.56,237.84,67.16,0
91.12,88.83,18.21,612.93,1
54.78,43.11,227.04,85.59,0
32.37,25.52,51.45,50.13,0
41.21,33.08,183.46,43.37,0
55.01,22.17,155.43,25.74,0
32.98,39.69,199.32,34.67,0
11.2,37.63,244.41,36.88,0
89.06,61.82,465.11,225.29,1
84.45,82.53,387.21,346.86,1
37.14,42.0,264.26,94.47,0
50.15,20.25,277.68,97.66,0
35.5,55.09,143.4,88.44,0
46.05,38.36,100.9,70.23,0
